year,fips,month,temp
1992,04013,Jan,1.53
1993,04013,Jan,5.11
1994,04013,Jan,0.14
1995,04013,Jan,2.39
1996,04013,Jan,0.05
1997,04013,Jan,1.13
1998,04013,Jan,0.45
1999,04013,Jan,0.05
2000,04013,Jan,0.11
2001,04013,Jan,1.98
2002,04013,Jan,0.08
2003,04013,Jan,0.55
2004,04013,Jan,0.52
2005,04013,Jan,2.45
2006,04013,Jan,0
2007,04013,Jan,0.68
2008,04013,Jan,2.19
2009,04013,Jan,0.18
2010,04013,Jan,3.64
2011,04013,Jan,0.01
2012,04013,Jan,0.03
2013,04013,Jan,1.5
2014,04013,Jan,0
2015,04013,Jan,1.26
2016,04013,Jan,1.58
2017,04013,Jan,1.44
2018,04013,Jan,0.44
2019,04013,Jan,1.11
2020,04013,Jan,0.18
2021,04013,Jan,1.11
2022,04013,Jan,0.12
2023,04013,Jan,1.7
1895,04015,Jan,2.8
1896,04015,Jan,0.53
1897,04015,Jan,3.28
1898,04015,Jan,1.27
1899,04015,Jan,0.52
1900,04015,Jan,0.17
1901,04015,Jan,0.62
1902,04015,Jan,0.52
1903,04015,Jan,0.35
1904,04015,Jan,0.03
1905,04015,Jan,1.99
1906,04015,Jan,1.12
1907,04015,Jan,3
1908,04015,Jan,1.95
1909,04015,Jan,1.13
1910,04015,Jan,1.51
1911,04015,Jan,2.56
1912,04015,Jan,0.04
1913,04015,Jan,0.65
1914,04015,Jan,2.04
1915,04015,Jan,2.58
1916,04015,Jan,3.48
1917,04015,Jan,1.85
1918,04015,Jan,1.24
1919,04015,Jan,0.37
1920,04015,Jan,1.78
1921,04015,Jan,2.25
1922,04015,Jan,1.5
1923,04015,Jan,1.01
1924,04015,Jan,0.14
1925,04015,Jan,0.11
1926,04015,Jan,0.29
1927,04015,Jan,0.58
1928,04015,Jan,0.4
1929,04015,Jan,0.81
1930,04015,Jan,1.31
1931,04015,Jan,0.81
1932,04015,Jan,0.36
1933,04015,Jan,1.96
1934,04015,Jan,0.51
1935,04015,Jan,1.73
1936,04015,Jan,0.07
1937,04015,Jan,1.44
1938,04015,Jan,0.82
1939,04015,Jan,1.99
1940,04015,Jan,1.32
1941,04015,Jan,1.61
1942,04015,Jan,0.18
1943,04015,Jan,2.2
1944,04015,Jan,1.1
1945,04015,Jan,0.7
1946,04015,Jan,0.32
1947,04015,Jan,0.1
1948,04015,Jan,0.04
1949,04015,Jan,3.09
1950,04015,Jan,0.39
1951,04015,Jan,1.02
1952,04015,Jan,1.93
1953,04015,Jan,0.27
1954,04015,Jan,1.99
1955,04015,Jan,1.78
1956,04015,Jan,0.93
1957,04015,Jan,2.1
1958,04015,Jan,0.54
1959,04015,Jan,0.43
1960,04015,Jan,1.04
1961,04015,Jan,0.71
1962,04015,Jan,0.81
1963,04015,Jan,0.36
1964,04015,Jan,0.25
1965,04015,Jan,0.61
1966,04015,Jan,0.25
1967,04015,Jan,0.73
1968,04015,Jan,0.38
1969,04015,Jan,2.45
1970,04015,Jan,0.23
1971,04015,Jan,0.15
1972,04015,Jan,0
1973,04015,Jan,1.15
1974,04015,Jan,1.83
1975,04015,Jan,0.39
1976,04015,Jan,0.02
1977,04015,Jan,0.73
1978,04015,Jan,3.69
1979,04015,Jan,2.66
1980,04015,Jan,3.38
1981,04015,Jan,0.42
1982,04015,Jan,1.05
1983,04015,Jan,0.96
1984,04015,Jan,0.06
1985,04015,Jan,1.63
1986,04015,Jan,0.47
1987,04015,Jan,0.9
1988,04015,Jan,1.37
1989,04015,Jan,1.65
1990,04015,Jan,1.37
1991,04015,Jan,1.24
1992,04015,Jan,1.12
1993,04015,Jan,5.19
1994,04015,Jan,0.21
1995,04015,Jan,3.31
1996,04015,Jan,0.29
1997,04015,Jan,1.82
1998,04015,Jan,0.69
1999,04015,Jan,0.3
2000,04015,Jan,0.23
2001,04015,Jan,2
2002,04015,Jan,0.05
2003,04015,Jan,0.26
2004,04015,Jan,0.21
2005,04015,Jan,3.23
2006,04015,Jan,0.18
2007,04015,Jan,0.21
2008,04015,Jan,1.63
2009,04015,Jan,0.46
2010,04015,Jan,3.07
2011,04015,Jan,0.03
2012,04015,Jan,0.22
2013,04015,Jan,0.99
2014,04015,Jan,0.1
2015,04015,Jan,1.02
2016,04015,Jan,1.48
2017,04015,Jan,2.26
2018,04015,Jan,1.11
2019,04015,Jan,2.21
2020,04015,Jan,0.06
2021,04015,Jan,0.85
2022,04015,Jan,0.05
2023,04015,Jan,2.44
1895,04017,Jan,3.07
1896,04017,Jan,0.26
1897,04017,Jan,2.33
1898,04017,Jan,1.54
1899,04017,Jan,0.52
1900,04017,Jan,0.15
1901,04017,Jan,1.46
1902,04017,Jan,0.73
1903,04017,Jan,0.13
1904,04017,Jan,0.23
1905,04017,Jan,2.18
1906,04017,Jan,1
1907,04017,Jan,2.01
1908,04017,Jan,0.88
1909,04017,Jan,1.09
1910,04017,Jan,1.41
1911,04017,Jan,1.39
1912,04017,Jan,0.02
1913,04017,Jan,0.51
1914,04017,Jan,1.09
1915,04017,Jan,2.13
1916,04017,Jan,3.69
1917,04017,Jan,1.66
1918,04017,Jan,1.4
1919,04017,Jan,0.29
1920,04017,Jan,1.43
1921,04017,Jan,0.39
1922,04017,Jan,1.43
1923,04017,Jan,0.64
1924,04017,Jan,0.13
1925,04017,Jan,0.19
1926,04017,Jan,0.34
1927,04017,Jan,0.24
1928,04017,Jan,0.13
1929,04017,Jan,0.54
1930,04017,Jan,1.29
1931,04017,Jan,0.33
1932,04017,Jan,0.79
1933,04017,Jan,0.73
1934,04017,Jan,0.29
1935,04017,Jan,2.19
1936,04017,Jan,0.74
1937,04017,Jan,1.31
1938,04017,Jan,0.66
1939,04017,Jan,0.97
1940,04017,Jan,0.69
1941,04017,Jan,1.72
1942,04017,Jan,0.48
1943,04017,Jan,1.26
1944,04017,Jan,0.82
1945,04017,Jan,0.77
1946,04017,Jan,0.7
1947,04017,Jan,0.36
1948,04017,Jan,0.37
1949,04017,Jan,2.07
1950,04017,Jan,0.43
1951,04017,Jan,1.09
1952,04017,Jan,2.02
1953,04017,Jan,0.18
1954,04017,Jan,0.74
1955,04017,Jan,0.89
1956,04017,Jan,1.45
1957,04017,Jan,2.94
1958,04017,Jan,0.33
1959,04017,Jan,0.24
1960,04017,Jan,0.98
1961,04017,Jan,0.37
1962,04017,Jan,1.2
1963,04017,Jan,0.57
1964,04017,Jan,0.38
1965,04017,Jan,1.51
1966,04017,Jan,0.59
1967,04017,Jan,0.28
1968,04017,Jan,0.33
1969,04017,Jan,1.05
1970,04017,Jan,0.36
1971,04017,Jan,0.15
1972,04017,Jan,0.02
1973,04017,Jan,0.77
1974,04017,Jan,1.85
1975,04017,Jan,0.61
1976,04017,Jan,0.16
1977,04017,Jan,1.16
1978,04017,Jan,1.91
1979,04017,Jan,2.19
1980,04017,Jan,2.69
1981,04017,Jan,0.63
1982,04017,Jan,1.65
1983,04017,Jan,1.14
1984,04017,Jan,0.18
1985,04017,Jan,1.36
1986,04017,Jan,0.09
1987,04017,Jan,1.33
1988,04017,Jan,1.01
1989,04017,Jan,0.91
1990,04017,Jan,0.39
1991,04017,Jan,0.79
1992,04017,Jan,0.98
1993,04017,Jan,3.85
1994,04017,Jan,0.24
1995,04017,Jan,1.63
1996,04017,Jan,0.23
1997,04017,Jan,1.82
1998,04017,Jan,0.55
1999,04017,Jan,0.17
2000,04017,Jan,0.38
2001,04017,Jan,0.99
2002,04017,Jan,0.27
2003,04017,Jan,0.14
2004,04017,Jan,0.7
2005,04017,Jan,2.05
2006,04017,Jan,0.22
2007,04017,Jan,0.75
2008,04017,Jan,1.65
2009,04017,Jan,0.52
2010,04017,Jan,2.27
2011,04017,Jan,0.06
2012,04017,Jan,0.32
2013,04017,Jan,1.16
2014,04017,Jan,0
2015,04017,Jan,1.92
2016,04017,Jan,0.77
2017,04017,Jan,2.07
2018,04017,Jan,0.38
2019,04017,Jan,0.9
2020,04017,Jan,0.68
2021,04017,Jan,0.88
2022,04017,Jan,0.35
2023,04017,Jan,1.84
1895,04019,Jan,1.22
1896,04019,Jan,0.7
1897,04019,Jan,2.38
1898,04019,Jan,1.6
1899,04019,Jan,0.9
1900,04019,Jan,0.15
1901,04019,Jan,1.11
1902,04019,Jan,0.9
1903,04019,Jan,0.04
1904,04019,Jan,0.15
1905,04019,Jan,2.4
1906,04019,Jan,0.37
1907,04019,Jan,2.06
1908,04019,Jan,0.72
1909,04019,Jan,0.65
1910,04019,Jan,0.8
1911,04019,Jan,1.26
1912,04019,Jan,0.01
1913,04019,Jan,0.67
1914,04019,Jan,0.38
1915,04019,Jan,2.08
1916,04019,Jan,3.58
1917,04019,Jan,2.97
1918,04019,Jan,1.94
1919,04019,Jan,0.41
1920,04019,Jan,2.24
1921,04019,Jan,0.31
1922,04019,Jan,1.38
1923,04019,Jan,0.42
1924,04019,Jan,0.03
1925,04019,Jan,0.04
1926,04019,Jan,0.73
1927,04019,Jan,0.14
1928,04019,Jan,0.01
1929,04019,Jan,0.91
1930,04019,Jan,1.49
1931,04019,Jan,0.51
1932,04019,Jan,0.83
1933,04019,Jan,2.24
1934,04019,Jan,0.57
1935,04019,Jan,0.97
1936,04019,Jan,0.83
1937,04019,Jan,1.57
1938,04019,Jan,0.55
1939,04019,Jan,0.5
1940,04019,Jan,0.32
1941,04019,Jan,0.99
1942,04019,Jan,0.73
1943,04019,Jan,0.81
1944,04019,Jan,0.48
1945,04019,Jan,1.01
1946,04019,Jan,1.49
1947,04019,Jan,0.15
1948,04019,Jan,0
1949,04019,Jan,2.18
1950,04019,Jan,0.25
1951,04019,Jan,1.43
1952,04019,Jan,0.63
1953,04019,Jan,0.06
1954,04019,Jan,0.94
1955,04019,Jan,2.41
1956,04019,Jan,0.87
1957,04019,Jan,1.95
1958,04019,Jan,0
1959,04019,Jan,0.01
1960,04019,Jan,2.64
1961,04019,Jan,1.03
1962,04019,Jan,1.46
1963,04019,Jan,0.58
1964,04019,Jan,0.18
1965,04019,Jan,0.68
1966,04019,Jan,1.65
1967,04019,Jan,0.11
1968,04019,Jan,0.36
1969,04019,Jan,0.81
1970,04019,Jan,0.02
1971,04019,Jan,0.08
1972,04019,Jan,0
1973,04019,Jan,0.23
1974,04019,Jan,1.05
1975,04019,Jan,0.29
1976,04019,Jan,0.12
1977,04019,Jan,1.81
1978,04019,Jan,2.32
1979,04019,Jan,3.33
1980,04019,Jan,1.07
1981,04019,Jan,1.28
1982,04019,Jan,1.26
1983,04019,Jan,1.52
1984,04019,Jan,0.95
1985,04019,Jan,1.27
1986,04019,Jan,0.28
1987,04019,Jan,0.64
1988,04019,Jan,0.76
1989,04019,Jan,1.48
1990,04019,Jan,1.01
1991,04019,Jan,1.27
1992,04019,Jan,1.34
1993,04019,Jan,4.84
1994,04019,Jan,0.21
1995,04019,Jan,1.24
1996,04019,Jan,0.03
1997,04019,Jan,1.17
1998,04019,Jan,0.22
1999,04019,Jan,0.04
2000,04019,Jan,0.06
2001,04019,Jan,1.84
2002,04019,Jan,0.25
2003,04019,Jan,0.27
2004,04019,Jan,0.95
2005,04019,Jan,2.16
2006,04019,Jan,0
2007,04019,Jan,0.6
2008,04019,Jan,1.06
2009,04019,Jan,0.73
2010,04019,Jan,3.29
2011,04019,Jan,0.01
2012,04019,Jan,0.1
2013,04019,Jan,0.78
2014,04019,Jan,0
2015,04019,Jan,2.28
2016,04019,Jan,1.47
2017,04019,Jan,1.27
2018,04019,Jan,0.15
2019,04019,Jan,1.16
2020,04019,Jan,0.62
2021,04019,Jan,1.51
2022,04019,Jan,0.26
2023,04019,Jan,1.54
1895,04021,Jan,1.59
1896,04021,Jan,0.64
1897,04021,Jan,3.04
1898,04021,Jan,2.32
1899,04021,Jan,1.26
1900,04021,Jan,0.22
1901,04021,Jan,1.56
1902,04021,Jan,1.18
1903,04021,Jan,0.04
1904,04021,Jan,0.27
1905,04021,Jan,3.49
1906,04021,Jan,0.46
1907,04021,Jan,1.9
1908,04021,Jan,0.81
1909,04021,Jan,0.99
1910,04021,Jan,0.93
1911,04021,Jan,2.28
1912,04021,Jan,0
1913,04021,Jan,0.87
1914,04021,Jan,0.61
1915,04021,Jan,2.42
1916,04021,Jan,4.82
1917,04021,Jan,2.96
1918,04021,Jan,2.22
1919,04021,Jan,0.66
1920,04021,Jan,2.27
1921,04021,Jan,0.46
1922,04021,Jan,1.79
1923,04021,Jan,0.69
1924,04021,Jan,0.02
1925,04021,Jan,0.13
1926,04021,Jan,0.84
1927,04021,Jan,0.12
1928,04021,Jan,0.04
1929,04021,Jan,0.84
1930,04021,Jan,2.52
1931,04021,Jan,0.52
1932,04021,Jan,0.97
1933,04021,Jan,2.18
1934,04021,Jan,0.42
1935,04021,Jan,1.32
1936,04021,Jan,1.23
1937,04021,Jan,1.73
1938,04021,Jan,0.45
1939,04021,Jan,0.72
1940,04021,Jan,0.3
1941,04021,Jan,2.03
1942,04021,Jan,0.9
1943,04021,Jan,1.13
1944,04021,Jan,0.7
1945,04021,Jan,1.49
1946,04021,Jan,1.65
1947,04021,Jan,0.09
1948,04021,Jan,0.01
1949,04021,Jan,2.08
1950,04021,Jan,0.57
1951,04021,Jan,2.36
1952,04021,Jan,1.32
1953,04021,Jan,0.32
1954,04021,Jan,1.14
1955,04021,Jan,2.71
1956,04021,Jan,1.28
1957,04021,Jan,2.66
1958,04021,Jan,0.01
1959,04021,Jan,0.15
1960,04021,Jan,2.23
1961,04021,Jan,0.78
1962,04021,Jan,1.74
1963,04021,Jan,1.12
1964,04021,Jan,0.23
1965,04021,Jan,1.34
1966,04021,Jan,1.19
1967,04021,Jan,0.35
1968,04021,Jan,0.41
1969,04021,Jan,1.37
1970,04021,Jan,0.03
1971,04021,Jan,0.22
1972,04021,Jan,0
1973,04021,Jan,0.32
1974,04021,Jan,1.33
1975,04021,Jan,0.32
1976,04021,Jan,0.13
1977,04021,Jan,1.76
1978,04021,Jan,3.13
1979,04021,Jan,3.6
1980,04021,Jan,2.31
1981,04021,Jan,1
1982,04021,Jan,1.92
1983,04021,Jan,1.57
1984,04021,Jan,0.59
1985,04021,Jan,1.54
1986,04021,Jan,0.16
1987,04021,Jan,1.12
1988,04021,Jan,0.99
1989,04021,Jan,1.43
1990,04021,Jan,1.08
1991,04021,Jan,1.28
1992,04021,Jan,1.78
1993,04021,Jan,5.56
1994,04021,Jan,0.13
1995,04021,Jan,2.36
1996,04021,Jan,0.11
1997,04021,Jan,1.46
1998,04021,Jan,0.32
1999,04021,Jan,0.04
2000,04021,Jan,0.16
2001,04021,Jan,2.16
2002,04021,Jan,0.14
2003,04021,Jan,0.17
2004,04021,Jan,1.16
2005,04021,Jan,2.53
2006,04021,Jan,0.01
2007,04021,Jan,0.86
2008,04021,Jan,2.25
2009,04021,Jan,0.68
2010,04021,Jan,4.07
2011,04021,Jan,0.01
2012,04021,Jan,0.39
2013,04021,Jan,1.51
2014,04021,Jan,0
2015,04021,Jan,2.25
2016,04021,Jan,1.83
2017,04021,Jan,1.68
2018,04021,Jan,0.47
2019,04021,Jan,1.22
2020,04021,Jan,0.5
2021,04021,Jan,1.38
2022,04021,Jan,0.64
2023,04021,Jan,1.95
1895,04023,Jan,1.93
1896,04023,Jan,0.74
1897,04023,Jan,2.57
1898,04023,Jan,2.22
1899,04023,Jan,0.7
1900,04023,Jan,0.29
1901,04023,Jan,1.87
1902,04023,Jan,0.83
1903,04023,Jan,0.17
1904,04023,Jan,0.2
1905,04023,Jan,2.6
1906,04023,Jan,0.71
1907,04023,Jan,4.63
1908,04023,Jan,0.86
1909,04023,Jan,0.52
1910,04023,Jan,1.06
1911,04023,Jan,1.29
1912,04023,Jan,0.04
1913,04023,Jan,1.28
1914,04023,Jan,0.93
1915,04023,Jan,2.67
1916,04023,Jan,5.11
1917,04023,Jan,2.85
1918,04023,Jan,2.61
1919,04023,Jan,0.49
1920,04023,Jan,3.01
1921,04023,Jan,0.34
1922,04023,Jan,1.86
1923,04023,Jan,0.23
1924,04023,Jan,0.12
1925,04023,Jan,0.1
1926,04023,Jan,1.09
1927,04023,Jan,0.02
1928,04023,Jan,0.02
1929,04023,Jan,0.97
1930,04023,Jan,1.84
1931,04023,Jan,0.76
1932,04023,Jan,1.43
1933,04023,Jan,1.9
1934,04023,Jan,0.62
1935,04023,Jan,1.42
1936,04023,Jan,0.89
1937,04023,Jan,2.05
1938,04023,Jan,0.74
1939,04023,Jan,0.81
1940,04023,Jan,0.71
1941,04023,Jan,1.58
1942,04023,Jan,1.07
1943,04023,Jan,1.3
1944,04023,Jan,0.76
1945,04023,Jan,1
1946,04023,Jan,2.44
1947,04023,Jan,0.5
1948,04023,Jan,0.01
1949,04023,Jan,2.88
1950,04023,Jan,0.62
1951,04023,Jan,1.91
1952,04023,Jan,1.14
1953,04023,Jan,0.04
1954,04023,Jan,1.28
1955,04023,Jan,2.53
1956,04023,Jan,0.91
1957,04023,Jan,2.71
1958,04023,Jan,0.01
1959,04023,Jan,0
1960,04023,Jan,3.02
1961,04023,Jan,1.31
1962,04023,Jan,2.17
1963,04023,Jan,0.76
1964,04023,Jan,0.19
1965,04023,Jan,0.49
1966,04023,Jan,1.98
1967,04023,Jan,0.06
1968,04023,Jan,0.82
1969,04023,Jan,0.54
1970,04023,Jan,0.01
1971,04023,Jan,0.14
1972,04023,Jan,0.01
1973,04023,Jan,0.73
1974,04023,Jan,1.79
1975,04023,Jan,0.9
1976,04023,Jan,0.28
1977,04023,Jan,2.4
1978,04023,Jan,2.7
1979,04023,Jan,3.54
1980,04023,Jan,0.76
1981,04023,Jan,1.7
1982,04023,Jan,1.4
1983,04023,Jan,2.43
1984,04023,Jan,2.17
1985,04023,Jan,2.69
1986,04023,Jan,0.3
1987,04023,Jan,0.79
1988,04023,Jan,1.85
1989,04023,Jan,1.26
1990,04023,Jan,0.98
1991,04023,Jan,1.85
1992,04023,Jan,1.85
1993,04023,Jan,6.62
1994,04023,Jan,0.35
1995,04023,Jan,1.62
1996,04023,Jan,0.05
1997,04023,Jan,1.56
1998,04023,Jan,0.1
1999,04023,Jan,0.02
2000,04023,Jan,0.05
2001,04023,Jan,2.1
2002,04023,Jan,0.42
2003,04023,Jan,0.2
2004,04023,Jan,1.32
2005,04023,Jan,2.29
2006,04023,Jan,0.01
2007,04023,Jan,1.45
2008,04023,Jan,0.56
2009,04023,Jan,0.59
2010,04023,Jan,4.35
2011,04023,Jan,0.02
2012,04023,Jan,0.16
2013,04023,Jan,0.86
2014,04023,Jan,0.01
2015,04023,Jan,2.82
2016,04023,Jan,2.09
2017,04023,Jan,1.75
2018,04023,Jan,0.08
2019,04023,Jan,1.29
2020,04023,Jan,0.86
2021,04023,Jan,1.88
2022,04023,Jan,0.45
2023,04023,Jan,1.69
1895,04025,Jan,4.82
1896,04025,Jan,0.74
1897,04025,Jan,3.22
1898,04025,Jan,2.36
1899,04025,Jan,1.52
1900,04025,Jan,0.33
1901,04025,Jan,1.13
1902,04025,Jan,1.25
1903,04025,Jan,0.33
1904,04025,Jan,0.2
1905,04025,Jan,4.22
1906,04025,Jan,1.02
1907,04025,Jan,2.99
1908,04025,Jan,1.25
1909,04025,Jan,1.75
1910,04025,Jan,2.54
1911,04025,Jan,3.82
1912,04025,Jan,0
1913,04025,Jan,0.63
1914,04025,Jan,2.2
1915,04025,Jan,3.43
1916,04025,Jan,6.27
1917,04025,Jan,3.01
1918,04025,Jan,2.2
1919,04025,Jan,0.74
1920,04025,Jan,2.51
1921,04025,Jan,1.45
1922,04025,Jan,3.89
1923,04025,Jan,1.36
1924,04025,Jan,0.08
1925,04025,Jan,0.24
1926,04025,Jan,0.54
1927,04025,Jan,0.63
1928,04025,Jan,0.45
1929,04025,Jan,1.14
1930,04025,Jan,3.22
1931,04025,Jan,0.51
1932,04025,Jan,0.67
1933,04025,Jan,3.1
1934,04025,Jan,0.52
1935,04025,Jan,3.08
1936,04025,Jan,0.45
1937,04025,Jan,2.71
1938,04025,Jan,0.83
1939,04025,Jan,1.36
1940,04025,Jan,1
1941,04025,Jan,2.09
1942,04025,Jan,0.51
1943,04025,Jan,2.44
1944,04025,Jan,0.87
1945,04025,Jan,1.55
1946,04025,Jan,0.91
1947,04025,Jan,0.3
1948,04025,Jan,0.07
1949,04025,Jan,4.81
1950,04025,Jan,0.75
1951,04025,Jan,1.89
1952,04025,Jan,2.21
1953,04025,Jan,0.34
1954,04025,Jan,2.79
1955,04025,Jan,2.76
1956,04025,Jan,0.61
1957,04025,Jan,4.73
1958,04025,Jan,0.25
1959,04025,Jan,0.42
1960,04025,Jan,1.66
1961,04025,Jan,0.9
1962,04025,Jan,2.05
1963,04025,Jan,0.62
1964,04025,Jan,0.47
1965,04025,Jan,2.36
1966,04025,Jan,0.66
1967,04025,Jan,0.55
1968,04025,Jan,0.99
1969,04025,Jan,3
1970,04025,Jan,0.34
1971,04025,Jan,0.06
1972,04025,Jan,0
1973,04025,Jan,0.73
1974,04025,Jan,2.42
1975,04025,Jan,0.54
1976,04025,Jan,0.16
1977,04025,Jan,1.49
1978,04025,Jan,4.34
1979,04025,Jan,3.64
1980,04025,Jan,5.49
1981,04025,Jan,0.62
1982,04025,Jan,2.14
1983,04025,Jan,1.28
1984,04025,Jan,0.25
1985,04025,Jan,1.94
1986,04025,Jan,0.33
1987,04025,Jan,1.66
1988,04025,Jan,1.66
1989,04025,Jan,2.3
1990,04025,Jan,1.8
1991,04025,Jan,1.32
1992,04025,Jan,2.03
1993,04025,Jan,7.63
1994,04025,Jan,0.23
1995,04025,Jan,3.94
1996,04025,Jan,0.15
1997,04025,Jan,3.05
1998,04025,Jan,1.22
1999,04025,Jan,0.17
2000,04025,Jan,0.25
2001,04025,Jan,2.24
2002,04025,Jan,0.06
2003,04025,Jan,0.57
2004,04025,Jan,0.45
2005,04025,Jan,4.54
2006,04025,Jan,0.06
2007,04025,Jan,0.77
2008,04025,Jan,3.47
2009,04025,Jan,0.4
2010,04025,Jan,4.99
2011,04025,Jan,0.01
2012,04025,Jan,0.15
2013,04025,Jan,2.24
2014,04025,Jan,0.03
2015,04025,Jan,2.22
2016,04025,Jan,2.05
2017,04025,Jan,3
2018,04025,Jan,0.83
2019,04025,Jan,2.69
2020,04025,Jan,0.21
2021,04025,Jan,2.25
2022,04025,Jan,0.27
2023,04025,Jan,3.75
1895,04027,Jan,1.2
1896,04027,Jan,0.41
1897,04027,Jan,2.71
1898,04027,Jan,0.73
1899,04027,Jan,0.35
1900,04027,Jan,0.07
1901,04027,Jan,0.17
1902,04027,Jan,0.42
1903,04027,Jan,0.01
1904,04027,Jan,0
1905,04027,Jan,1.57
1906,04027,Jan,0.02
1907,04027,Jan,0.63
1908,04027,Jan,0.35
1909,04027,Jan,0.18
1910,04027,Jan,0.14
1911,04027,Jan,0.61
1912,04027,Jan,0
1913,04027,Jan,0.26
1914,04027,Jan,0.21
1915,04027,Jan,2.54
1916,04027,Jan,1.73
1917,04027,Jan,1.47
1918,04027,Jan,1.07
1919,04027,Jan,0.24
1920,04027,Jan,1.96
1921,04027,Jan,0.91
1922,04027,Jan,0.83
1923,04027,Jan,0.13
1924,04027,Jan,0
1925,04027,Jan,0.02
1926,04027,Jan,0.25
1927,04027,Jan,0.19
1928,04027,Jan,0
1929,04027,Jan,0.56
1930,04027,Jan,0.89
1931,04027,Jan,0.13
1932,04027,Jan,0.08
1933,04027,Jan,1.89
1934,04027,Jan,0.23
1935,04027,Jan,1.15
1936,04027,Jan,0.38
1937,04027,Jan,0.48
1938,04027,Jan,0.07
1939,04027,Jan,0.92
1940,04027,Jan,0.03
1941,04027,Jan,1.01
1942,04027,Jan,0.37
1943,04027,Jan,0.5
1944,04027,Jan,0.13
1945,04027,Jan,0.88
1946,04027,Jan,0.25
1947,04027,Jan,0.01
1948,04027,Jan,0
1949,04027,Jan,2.43
1950,04027,Jan,0.1
1951,04027,Jan,0.79
1952,04027,Jan,0.35
1953,04027,Jan,0.03
1954,04027,Jan,0.46
1955,04027,Jan,1.84
1956,04027,Jan,0.09
1957,04027,Jan,1.09
1958,04027,Jan,0.01
1959,04027,Jan,0.04
1960,04027,Jan,0.76
1961,04027,Jan,0.22
1962,04027,Jan,0.98
1963,04027,Jan,0.19
1964,04027,Jan,0.02
1965,04027,Jan,0.94
1966,04027,Jan,0.73
1967,04027,Jan,0.28
1968,04027,Jan,0.04
1969,04027,Jan,0.97
1970,04027,Jan,0.01
1971,04027,Jan,0.08
1972,04027,Jan,0
1973,04027,Jan,0.03
1974,04027,Jan,0.85
1975,04027,Jan,0.2
1976,04027,Jan,0.09
1977,04027,Jan,0.59
1978,04027,Jan,1.97
1979,04027,Jan,2.83
1980,04027,Jan,0.91
1981,04027,Jan,0.56
1982,04027,Jan,0.43
1983,04027,Jan,0.8
1984,04027,Jan,0.26
1985,04027,Jan,0.29
1986,04027,Jan,0.07
1987,04027,Jan,0.28
1988,04027,Jan,0.59
1989,04027,Jan,1.13
1990,04027,Jan,0.5
1991,04027,Jan,0.78
1992,04027,Jan,0.98
1993,04027,Jan,3.1
1994,04027,Jan,0.06
1995,04027,Jan,1.1
1996,04027,Jan,0.01
1997,04027,Jan,0.64
1998,04027,Jan,0.1
1999,04027,Jan,0.03
2000,04027,Jan,0.01
2001,04027,Jan,0.95
2002,04027,Jan,0.03
2003,04027,Jan,0.41
2004,04027,Jan,0.36
2005,04027,Jan,1.73
2006,04027,Jan,0
2007,04027,Jan,0.1
2008,04027,Jan,0.89
2009,04027,Jan,0.04
2010,04027,Jan,2.88
2011,04027,Jan,0
2012,04027,Jan,0.02
2013,04027,Jan,0.7
2014,04027,Jan,0
2015,04027,Jan,0.73
2016,04027,Jan,0.67
2017,04027,Jan,0.97
2018,04027,Jan,0.31
2019,04027,Jan,0.86
2020,04027,Jan,0.05
2021,04027,Jan,1.53
2022,04027,Jan,0
2023,04027,Jan,0.89
1895,04001,Feb,0.68
1896,04001,Feb,0.35
1897,04001,Feb,1.07
1898,04001,Feb,0.21
1899,04001,Feb,0.37
1900,04001,Feb,0.34
1901,04001,Feb,1.54
1902,04001,Feb,0.31
1903,04001,Feb,1.32
1904,04001,Feb,0.45
1905,04001,Feb,3.18
1906,04001,Feb,0.74
1907,04001,Feb,0.74
1908,04001,Feb,2.11
1909,04001,Feb,1.23
1910,04001,Feb,0.28
1911,04001,Feb,2.43
1912,04001,Feb,0.1
1913,04001,Feb,1.87
1914,04001,Feb,0.59
1915,04001,Feb,1.71
1916,04001,Feb,0.29
1917,04001,Feb,0.93
1918,04001,Feb,1.08
1919,04001,Feb,1.48
1920,04001,Feb,2.11
1921,04001,Feb,0.47
1922,04001,Feb,0.29
1923,04001,Feb,1.32
1924,04001,Feb,0.21
1925,04001,Feb,0.46
1926,04001,Feb,0.43
1927,04001,Feb,1.62
1928,04001,Feb,2.08
1929,04001,Feb,0.71
1930,04001,Feb,0.43
1931,04001,Feb,1.82
1932,04001,Feb,1.34
1933,04001,Feb,1.08
1934,04001,Feb,0.98
1935,04001,Feb,1.39
1936,04001,Feb,1.69
1937,04001,Feb,1.08
1938,04001,Feb,1.94
1939,04001,Feb,1.26
1940,04001,Feb,1.64
1941,04001,Feb,1.94
1942,04001,Feb,1.12
1943,04001,Feb,0.5
1944,04001,Feb,0.96
1945,04001,Feb,0.49
1946,04001,Feb,0.29
1947,04001,Feb,0.27
1948,04001,Feb,2.01
1949,04001,Feb,0.74
1950,04001,Feb,0.76
1951,04001,Feb,0.44
1952,04001,Feb,0.51
1953,04001,Feb,0.57
1954,04001,Feb,0.29
1955,04001,Feb,0.85
1956,04001,Feb,0.84
1957,04001,Feb,0.82
1958,04001,Feb,1.32
1959,04001,Feb,0.94
1960,04001,Feb,0.9
1961,04001,Feb,0.44
1962,04001,Feb,1.1
1963,04001,Feb,1.09
